name	ratings	date	helpful	comment	comment_len
홍성환	5	2019-11-16	0	잘 사용하고있네요 분류도 잘되어있고요	20
양혜승	5	2019-03-07	0	쉬운주문!빠른배송!감사합니다~^^	18
김강실	5	2019-06-17	0	잘 사용하고 있어요ㅋ 앞으로도 잘 사용할게요	24
민경애	5	2018-11-09	0	항상 어느장소..어떤때여도 잘이용하고있습니다	24
문인숙	5	2019-07-21	0	배달도 빠르고 편해서 자주이용합니다	19
Google 사용자	5	2018-11-30	0	집에서 편하게 배달음식을 시켜먹게되어 넘좋은거 같아요	29
전미선	5	2018-11-08	0	맛집 일부러 찾아가지 않아도 되겠어요	20
Elieen LEE	5	2019-10-13	0	잘 사용하고 있습니다 포인트나 쿠폰도 많이 많이 뿌려 주세요	33
박효범	5	2019-01-26	0	간편하고 빠르게 먹을수있어서 좋아영	19
김수경	5	2019-07-23	0	리뷰보고 시켜봤는데 배달시간까지 맛평가도 참고했더니 첫주문 성공했네요	38
김정인	5	2019-10-24	0	깔끔하고 빠른 주문 너무좋습니다.	18
현창섭	5	2019-05-01	0	배달 음식 시켜먹기 쉬워서 좋아요~	19
Google 사용자	5	2018-10-24	0	정말맛있게잘먹었습니다?첨으로시켰는데생각보다괜찮네요^^	29
쭈우닝	5	2021-01-01	0	안녕하세요 반갑습니다 여러분 오늘도 행복한 하루 보내세요 감사합니다	37
Byungchan YOO	5	2019-06-21	0	직관적이라 이용하기에 편리합니다.	18
민아김	5	2019-04-26	0	맛도좋고 배달도 적당하고 친절했어요	19
김재창	5	2019-05-21	0	처음에는 앱 들어가기가 힘들었는데 들어가서 주문 하니 진짜 편하네요	37
아일랜드	5	2019-07-21	0	배달료부담줄이게 쿠폰이 좀 많이 생기면 좋겠네요.	27
Oliya Kenjaeva	5	2019-02-23	0	순기능 중하나 말못하시는분들에겐 착한앱	21
방혜진	5	2019-05-17	0	간편하고 쉽게 시킬수있어서 좋네요^^	20
Jungmin HONG	5	2019-09-19	0	다양한 브랜드와 빠른 배달 좋아요 ??	21
신영기	5	2019-04-17	0	주변 음식점 거의 배달되니 편하고 좋네요	22
료헤이	5	2019-09-10	0	리뷰나 결제시스템이 독보적이네요!^^	20
라이라이	5	2019-04-14	0	좋아요 빠르고먹고싶은거 먹을수있구요	19
차승환	5	2019-10-23	0	생각보다 매우 편리하고 좋네요 번창하십쇼	22
량야방	5	2020-02-19	0	폰교체 하는 바람에 인증번호 문자 안옵니다^^;; 어찌 해야 하나요.속탄다;;;	44
M Z	5	2018-11-19	0	참여업체가 많아서 메뉴정하기 편리해요	20
岡部倫太?	5	2019-05-18	0	편하고 좋아요 많은 가게 들어왔음 좋겠네요	23
Google 사용자	5	2018-09-29	0	여러가지 혜택도 있고 간편해서 좋아요	20
최광원	5	2020-01-01	0	빠르고편하게 먹거리 고르고 먹을수있어서 좋아요	25
Google 사용자	5	2018-10-03	0	위에 있는 음식점이 아래에 또 나와서 불편해요.	26
이상호	5	2019-05-26	0	빠르고 편리해서 정말 좋아요!! 강추합니다!!	25
승균이	5	2019-05-03	0	최고의 맛.명품치킨 맞구만.	15
hg bak	5	2020-11-21	0	자주 사용하고 편합니다 아직까지 불편함은 못 느껴서 계속 써봐야 알 것 같습니다	44
조재현	5	2018-09-12	0	굿 배달이좀오래걸리때도있긴하지만괘안음	20
이경록	5	2021-01-02	1	거지새끼들천국인가요ㅋㅋ 만원받겠다고 가족거돌려쓰고 눈온다고 배달안한다고 징징대는애들보면 부모님한테 뭘배우셨나요	61
박선미	5	2019-06-27	0	사용하기도 쉽고 맛난집이 많아요^^	19
별빛소리	5	2019-01-29	8	배달의민족 첫후기 매우 만족 합니다. 음식점 맛도 좋아 더 만족 했네요.	40
이윤희	5	2019-09-08	0	편한 주문 간편결제~	11
카니아	5	2019-05-31	0	되게 편하고 배달도 빠르네용~^^	18
강도도	5	2019-10-07	0	지금 있는 위치의 음식점이 바로 나와서 좋아요	25
HEAVEN Jeon	5	2018-10-03	0	배달 시킬 때마다 잘 이용하고 있습니다.	22
정새침이	5	2018-11-21	0	처음 시키는데 정말맛나요...중상맛 추천!!! 사장님도 짱 친절하심~~~	40
Yeojin Jeong	5	2019-07-20	0	배송도빠르고 친절하고 맛도좋음	16
님	5	2020-11-16	0	간단하게 잘 시켜먹고 잘 먹고 있습니다??????	27
소현김	5	2019-09-24	0	깔끔 정확 신속 앱중에 최고 다운된적이 없어서 더최고^^)b	33
레이스그	5	2019-11-23	0	편리하고 이용하기좋습니다.	14
박준희	5	2018-12-24	0	아쥬좋아요 편리하고~우리지역 배달점 더더 많아지길	27
DY non	5	2018-10-29	0	좋아요 xx통은 주소검색도 안되던데 그래서 배민을 습니다	31
이거닷	5	2019-05-10	0	만족합니다 배달도빠르고 맛도굿	16
김선미	5	2019-04-28	0	내 최애앱. 쿠폰도 자주뿌리고 삶의질이 높아졌어요.	28
신용섭	5	2019-05-04	0	사용하기 편하고 빠르고 좋습니다	17
sowon j	5	2019-02-11	0	잘되요 고객센터도 전화 잘받고	16
김다은	5	2019-06-16	0	경재상대가 없음. 워낙 뛰어남	16
박소윤	5	2018-11-06	0	음식이나 상호명 검색 기능이 있으면 좋겠어요	24
Google 사용자	5	2018-11-18	0	페이 결제하기너무편하고좋아용	15
이종민	5	2019-08-25	0	쿠폰할인도되고잘사용중입니다~	15
Changhyeon Kim	5	2019-01-23	0	무슨말이 필요해 무조건 만점이지	17
유주연	5	2019-01-04	0	빠르고 쉽게 주문할땐 최고입니다	17
이교진	5	2019-10-29	0	정말 필요한 어플 아주편리하고 활인도 많이하는 어플이에요	31
윤승호	5	2019-02-26	0	맛난음식도많고좋으네요	11
Bro JJ	5	2019-03-03	0	이젠 없어서는 안될 앱이 되어버린...	21
하이하이	5	2021-03-19	1	배달 좋네요	6
오은상	5	2019-09-18	0	편리하게 아주 잘 쓰고 있습니다~	18
계엄사령관김종원	5	2020-11-19	0	배민만큼 ui가 직관적인 앱없음 제일 편하고 좋아요	28
한가희	5	2019-04-21	0	할인이벤트많고 편리해서 넘조아요	17
박미경	5	2019-08-09	0	편리한 사용과 맛집추천 좋아요	16
강문수	5	2019-10-19	0	편리해서 아주 좋아요 ~ 계속해서 이용할 계획이예요~	29
you I love	5	2019-01-12	0	편하고 유용합니다.	10
non non	5	2019-11-30	0	선택옵션만 허용안하면 저한테는 딱 좋아요!	23
구름달빛	5	2019-02-08	1	매번 음식 뭐 주문할까 고민하는게 힘들었는데 배달의 민족 앱을 이용하고는 맛난 음식들 빠르게 주문하고 돈준비안하고 미리 계산 할수 있어 좋구요~ 할인쿠폰도 주셔서 싸게 주문해서 더 기분좋네요~^^ 울 가족은 너무 좋은 활용 잘하는 편한앱이네요.	136
장영미	5	2020-08-01	0	넘편리한기능입니당	9
돈데기리기리	5	2019-06-19	0	할인적용도 되고 좋네요	12
구범석	5	2019-11-03	0	배달시켜먹기 편해서 좋아요.	15
전희정	5	2019-06-06	0	할인쿠폰도 마니 주고 넘 편리해요	18
CB1100EX Rider -Cha, In-Hwan	5	2018-12-22	0	등록업체도 많고 좋네요~	13
홍성은	5	2019-05-19	0	배달 빠르고 음식 좋아요. 만족합니다.	21
율율브로율율형제 TV	5	2019-04-09	0	처음 주문해봤는데 편리하고 좋네요~	19
Diaboli Rubrum	5	2019-11-12	0	한번 사용하면 지울수 없는 ㅋㅋ	17
최강열정복땡이	5	2018-09-24	0	좋아요 다른 메뉴들도 많앗음 좋겟어요	20
이기순	5	2019-09-27	0	언제든 빠른배달과친절한응대감사합니다.	20
전효철	5	2019-06-14	0	좋아요~배달음식 많아요~	13
권의환	5	2019-05-10	0	항상맛은좋아요 씩씩하게잘하시길바람니다	20
허귀연	5	2019-10-18	0	오늘 처음 주문 쿠폰으로 할인받아 피자 맛나게 먹었어요 감사합니다^^ 이제 배민으로 주문 쭉 이어갈께요ㅎㅎ	59
지존	5	2020-07-02	0	다운받고 설치해도 모두 무료충전 적립이전혀안됩니다	27
박수진	5	2019-01-24	0	마인드가 멋짐! 서비수도 괜차늠	17
박을규	5	2019-06-04	0	주위에 시켜먹는곳도 많고 편해요	17
한지훈	5	2019-06-30	0	배송도 빠르고 음식이 맛있습니다^^	19
안경세척	5	2019-02-17	0	좋습니다 요기요에서 넘어왔어요	16
조승현	5	2019-05-12	0	사용하기 넘좋구 맛평가도 잘되있어요	19
오혜영	5	2019-01-06	0	첫 주문 이었는데 맛도 좋고 할인까지 매우 만족합니다	29
서아연	5	2021-01-19	0	넘 좋아요 배달도 편하고ㅎㅎ	15
김희영	5	2018-10-20	0	이용하는데 불편함 없고 정보가 확실해서 좋음	24
박유리	5	2019-04-27	0	한눈에볼수있게 정리잘되었어요.	16
이재빈	5	2019-06-06	0	집주변에 많아서 좋고 잘쓰고잇어요ㅌㅇㅇ	21
jinha choi	5	2019-09-15	0	주문하기도 편하고 사용도 간편하네요. ^^	23
김민솔	5	2020-10-19	2	저처럼 생활을 전혀다른 2곳을 왔다갔다 하는 사람들에겐 찜 기능에 제가 파일을 만들어서 찜해놓은걸 분류할 수 있는 기능이 있으면 좋을거같습니다. 매번 이게 어디지역꺼인지 들어가 확인하기가 번거롭고 메뉴별로 나눠놓고 빠르게 찾고싶습니다	130
김유진	5	2019-09-07	0	자주써요 다좋은데 가게명말고 메뉴명검색도 되게해주세요	29
김미진	5	2019-10-30	0	맛있는음식 빠르게 시켜먹을수 있어서 좋아유	23
김지원	5	2019-10-28	0	음식 낄끔하고 좋은데 간혹 만나서 카결이 안되는 가게는 불편합니다	36
Earny Park	5	2018-11-22	0	나가지고 못하는데 간절할때.. 정말 유용했습니다. 감사해요~	33
WooSung Hong	5	2019-04-22	0	앱 설치후 배달음식의 만족도가 많이 올라갔어요	25
민트	5	2018-10-20	0	편하고 쉽게 이용할수 있어서 좋네요	19
πνπ	5	2019-11-03	0	최소주문금액 보여주는거 아주 좋은것이야	21
오명철	5	2019-04-18	0	잘사용하고 있습니다...요즘 할인 많이해서 좋네요...	30
cherry88353	5	2019-11-27	0	괜찮은 어플인듯 해요~^-^ 맛도 괜찮은데도 있고	27
양규빈	5	2019-05-26	0	여기서 시켰는데 요기요 포장지가왔네욬ㅋㅋ 너무 좋아요	29
서명지	5	2020-12-22	0	음식배달어플은 배민만써요	13
이권혁	5	2019-03-01	0	후기확인이 편함,결제편함,다편함	17
황인주	5	2020-01-24	0	쿠폰 항상 잘쓰고 있습니다!!	16
아찌커피	5	2018-10-04	0	유용하게 쓰고있는 생계형 앱^^!	18
정수현	5	2019-05-24	0	비비큐 후라이드 깔끔하고 양념은 더 많이 묻혀주세요	28
혀기	5	2019-05-06	0	손쉽고 간편한 배달 어플 ㅎㅎ	16
Chae Min Lim	5	2019-01-27	0	완벽하진 않지만 발전하고있는듯	16
최정선	5	2019-04-12	0	주문하기간편하고상황도문자로알려줘서편해요	21
김은경	5	2019-06-20	0	정말 맛있네요. 삼계탕은 여기만 먹는걸로.	23
섹자몽	5	2018-09-28	0	리뷰남기면 서비스주는거 좋음ㅋㅋ	17
장지영	5	2019-10-15	0	편하고 빨리 주문 배달되서 좋네요	18
정용준	5	2019-11-02	0	전화주문보다 빨라서 잘 쓰고 있어요	19
여박은아	5	2019-09-15	0	앱주문 너무 편하고 좋아요	14
백민희	5	2018-09-20	1	너무 좋아요 거의 이틀에 한번은 무조건 쓰는것같네요 만든사람 상줘야돼	38
주야	5	2021-01-08	0	없어서는안될어플ㅋㅋ	10
이동훈	5	2019-08-30	0	정말 만족합니다 무지 배고팠는데 맛있게 잘먹었어요 역시 배민ㅋㅋ	35
권주영	5	2018-12-01	0	굳이 통화안해도 되고 좋네요.	16
박대한	5	2019-05-01	0	리뷰쓰러 들어가기 귀차니즘인데 지동으로 뜨는게 좋이요	29
펭펭우래기	5	2019-11-15	0	너무너무 간편한 배달앱ㅎ 자주 이용하고 잇어요	25
양요정	5	2019-01-04	0	첫주문 3000원 할인받고 주문 하고 배달료없이 더 와서 더 기분 좋았어요~~^^	45
박지성	5	2019-01-16	0	편하고 좋아요. 할인쿠폰까지 주시고..	21
아지	5	2019-11-13	0	1인보쌈정식 구성도 알차고 다 맛있었어요 추천	25
박영화	5	2019-04-20	0	배달시간도 오래걸리지 않고 맛도 굿입니다모^^	25
Google 사용자	5	2019-01-17	0	쓰는게 너무 편해요..설치한게 잘한듯ㅎ	21
멜리오다스	5	2018-12-04	0	배달앱중에 최고입니다..	13
김종환	5	2019-07-12	0	이벤트로 할인쿠폰도 많이주시고 좋아용~	21
김영민	5	2019-05-03	0	첫주문에 불편함없게 잘사용했습니다... 잘쓰겠습니다~^^	31
김재순	5	2019-06-03	0	편리하고 빠른주문 좋아요.	14
김사도	5	2018-10-06	0	네이버페이가 연동되서 결제가 많이 편해요	22
한형남	5	2019-06-11	0	최고의 배달앱 입니다 수고하세요 감사합니다 ~~	26
Google 사용자	5	2019-03-23	0	뒤늦게 시작했지만 편리하게 잘활용하고있어요^^	25
박소희	5	2019-11-13	0	너무 잘쓰고있어서 말이필요없음 ㅎㅎ	19
정선숙	5	2019-06-22	0	오늘 배달앱 첨 사용 했습니다.. 짱 편하고 좋네요..	30
정대필	5	2019-11-23	0	아주편하게 이용하고 있음 칼국수를 먹고싶지만 근처에 가게가 없다는게 에러	40
yh_lo _mh	5	2020-11-23	0	너무 편리해요!! 자주 애용하고 있습니다.	23
jig saw	5	2019-08-26	0	경쟁사인 요땡땡 보다 좋은거 같아요. 지금 3,000원 할인 쿠폰에 더하기 쿠폰 3,000원 그리고 15,000원 이상 토스 결제시 2,000 할인까지 총 8,000원 할인됩니다 너무 좋아용 우후후후후훟	113
Byungsul An	5	2019-04-28	0	최고!!! 쿠폰까지 주고 넘나 좋아요	20
홍길동	5	2018-10-09	0	생각보다 정말 편리해수 앞으로 자주 이용할 것같아요	28
곽정은	5	2019-11-26	0	음식점 퀄도 높고 요* 에서 갈아 타길 잘한거 같아여.	30
치몬Games	5	2018-11-03	0	간편하긴한데 추가비용들 땜시 쫌..	19
장두희	5	2019-08-04	1	쿠폰좀뿌려 이런식으로 운영하면 요기요한테 밀린다	26
chandool Cho	5	2019-02-02	0	좋네요 디저인도 깔끔해서 보기 좋습니다ㅎㅎ	23
박정화	5	2019-02-20	0	레스토랑 음식도 배달로 집에서 먹을수 있어 좋으네여	28
토끼놀이터	5	2019-04-25	0	배민이벤트만 잘 이용해도 한달 배달비의 20~30%는 아낄수있음	35
Google 사용자	5	2018-11-22	0	배달 시키기에 정말 좋은 앱!!	17
서은주	5	2020-02-01	0	올케의 갑작스런 출산으로 수고해주신 산부인과 직원분들한테 신종 코로나때문에 직접 못가고 배달로 마음을 전했네요. 감사합니다.	69
김수영	5	2019-05-18	0	할인도 받고 넘 좋았어요.	14
길혜란	5	2019-09-08	0	너무 맛있어서 식구들이 또 시키자구 하네요~	24
문지완	5	2019-07-20	0	배달도착예정시간보다 빨리와서 좋네요^^	21
은쥬언니	5	2020-06-18	0	완전 검색할곳이 많아서 좋음~^^	18
김민설	5	2019-05-03	0	첫 주문 만원 할인♡ 간편하고 정확한 배달♡	24
Google 사용자	5	2018-09-22	1	점점 발전하고 있는 배민인거같아요 배달음식 시킬때 항상 이용합니다	36
전용준	5	2019-07-17	0	제가 유일하게 사용하고있는 앱인데요. 정말 편리해요! 할인도 많이하구요~^^*	43
김지우	5	2019-07-05	0	배달음식 주문할때마다 잘 쓰고있어요!	20
도화	5	2019-04-24	0	굿굿 개인적으로 요기요보다좋음 매장도많고	22
김승혁	5	2019-11-19	0	결제수단이 다양해서 좋아요!	15
YouShin Kim	5	2019-02-08	0	아주 마음에 드네요. 필요한 기능이 쏙~ 쏙~ 좋아요...^^	34
박혜진	5	2019-02-23	0	첨사용해봤는데 할인도 많이되고 좋아요	20
이진우	5	2019-09-25	0	모든면에서 배달앱중에 최고인것 같네요 !	22
이이세란	5	2019-04-26	0	정말 좋왔어요ㆍ쿠폰으로 맛잇게 잘먹었어요ㆍ	23
신영주	5	2019-03-10	0	사용 편리하고 요기요 보다는 좋은거 같네요	23
이영은	5	2019-06-16	0	주문선택을 차분히 할수있어서 좋아요.	20
구충모	5	2018-11-13	0	대한민국 배달원앱는 음식이미지 한국스타일 최고입니다. 그리고 최고 1등 배달원앱 때렸어요.??	52
유혜니	5	2019-10-05	0	잘사용중 ㅎㅎㅎ 요기요도 깔아봣는데 난 이게 더편핮니동	30
김보경	5	2019-07-07	0	삼일 연속 먹었는데도 질리지 않고 완전맛나요~	25
jun kang	5	2019-07-12	0	쿠폰도 자주주고시킬곳도많고 좋다ㅋㅋ	19
bonjour kim	5	2019-04-28	0	쿠폰도 주시고 항상잘사용하고 있습니다.	21
Google 사용자	5	2018-11-16	0	배달 빠르고 친절하고 좋네요	15
Google 사용자	5	2019-02-07	0	맛잇게잘먹엇읍니다 전매운걸좋아하는데 맵진않아요~~~	28
HANI JU	5	2019-09-16	0	정말자주이용하는 앱입니다. 앞으로도사용하기 더편하게 만들어주시기바랍니다.	40
바람난붕어	5	2020-06-08	0	깔끔하고 느끼하지않아요!!다음에 다시한번 포장하러갈게요!!	32
승빈파파	5	2019-07-25	0	배고플때 여기서 고르고 배달하면 끝~~~♡	23
?안녕	5	2019-06-18	0	뭐지..불만자들은 다 요기요 알바인가..공짜쿠폰이 그리 탐나나..갈아탄데ㅋㅋㅋㅋ걍 상황봐서 둘다쓰면될것을 ㅋㅋㅋㅋㅋ	64
문명숙	5	2019-07-24	0	배달도생각보다 빠르고 만족합니다	17
헤롱헤롱	5	2019-04-27	0	배민다좋은데 어플킬때마다 이것도 왜 같이 켜지는 거죠? 불편해여	35
황영덕	5	2019-08-31	0	양도 많고 사장님 친절하시구 완전 좋아요~	23
정민성	5	2019-06-10	0	넘편리해서 좋습니다 ㅎㅎ	13
김성환	5	2018-11-11	0	지방에도 많이 등록좀됬으면좋겠습니다~^^	22
물음표	5	2019-04-30	0	응급실떡볶이 삼양점있는데 왜 검색하면 안나오나요? 등록을안한건가요? 아무튼 짱짱	44
